work_date,week_start,month,shift,department,orders_picked,accurate_orders,units_picked,labor_hours,quality_defects,safety_incidents
2025-11-13,2025-11-10,2025-11,Day,Returns,2435,2385,7791,114.3,74,0
2025-11-13,2025-11-10,2025-11,Night,Returns,2403,2360,7691,175.2,71,0
2025-11-14,2025-11-10,2025-11,Day,Inbound,3037,3005,9717,103.0,33,0
2025-11-14,2025-11-10,2025-11,Night,Inbound,3842,3799,12294,141.9,34,0
2025-11-14,2025-11-10,2025-11,Day,Pick,6308,6296,20187,159.1,66,0
2025-11-14,2025-11-10,2025-11,Night,Pick,5331,5326,17060,165.5,47,0
2025-11-14,2025-11-10,2025-11,Day,Pack,6749,6720,21598,147.7,45,0
2025-11-14,2025-11-10,2025-11,Night,Pack,5078,5078,16250,135.5,24,0
2025-11-14,2025-11-10,2025-11,Day,Ship,5001,4967,16002,138.7,41,0
2025-11-14,2025-11-10,2025-11,Night,Ship,2773,2750,8875,103.3,15,0
2025-11-14,2025-11-10,2025-11,Day,Returns,2509,2458,8029,115.9,77,0
2025-11-14,2025-11-10,2025-11,Night,Returns,1605,1577,5135,91.2,58,0
2025-11-15,2025-11-10,2025-11,Day,Inbound,2848,2823,9113,107.5,21,0
2025-11-15,2025-11-10,2025-11,Night,Inbound,3798,3760,12155,151.6,43,0
2025-11-15,2025-11-10,2025-11,Day,Pick,3325,3303,10640,90.4,35,0
2025-11-15,2025-11-10,2025-11,Night,Pick,4629,4582,14812,128.4,61,0
2025-11-15,2025-11-10,2025-11,Day,Pack,4670,4655,14943,112.7,51,0
2025-11-15,2025-11-10,2025-11,Night,Pack,4394,4394,14061,109.5,31,0
2025-11-15,2025-11-10,2025-11,Day,Ship,4854,4822,15533,140.2,56,0
2025-11-15,2025-11-10,2025-11,Night,Ship,2694,2678,8621,84.8,15,0
2025-11-15,2025-11-10,2025-11,Day,Returns,2348,2301,7515,110.5,39,0
2025-11-15,2025-11-10,2025-11,Night,Returns,2238,2196,7162,129.5,119,0
2025-11-16,2025-11-10,2025-11,Day,Inbound,3032,3010,9701,100.7,40,0
2025-11-16,2025-11-10,2025-11,Night,Inbound,2947,2908,9430,117.9,31,0
2025-11-16,2025-11-10,2025-11,Day,Pick,3752,3693,12008,88.2,34,0
2025-11-16,2025-11-10,2025-11,Night,Pick,3586,3547,11474,92.9,35,0
2025-11-16,2025-11-10,2025-11,Day,Pack,6055,6011,19377,130.5,59,0
2025-11-16,2025-11-10,2025-11,Night,Pack,2832,2828,9062,76.7,21,0
2025-11-16,2025-11-10,2025-11,Day,Ship,4020,3987,12865,117.6,35,0
2025-11-16,2025-11-10,2025-11,Night,Ship,2208,2179,7066,79.6,21,0
2025-11-16,2025-11-10,2025-11,Day,Returns,2544,2504,8141,105.1,56,0
2025-11-16,2025-11-10,2025-11,Night,Returns,1283,1255,4107,88.7,34,0
2025-11-17,2025-11-17,2025-11,Day,Inbound,2936,2895,9394,102.8,39,0
2025-11-17,2025-11-17,2025-11,Night,Inbound,3402,3358,10885,123.3,25,0
2025-11-17,2025-11-17,2025-11,Day,Pick,5209,5184,16669,137.7,47,0
2025-11-17,2025-11-17,2025-11,Night,Pick,3966,3937,12691,110.1,26,0
2025-11-17,2025-11-17,2025-11,Day,Pack,5510,5509,17632,121.5,21,0
2025-11-17,2025-11-17,2025-11,Night,Pack,4034,4029,12910,98.8,32,0
2025-11-17,2025-11-17,2025-11,Day,Ship,3191,3150,10211,103.5,26,0
2025-11-17,2025-11-17,2025-11,Night,Ship,4582,4576,14661,170.9,30,0
2025-11-17,2025-11-17,2025-11,Day,Returns,2890,2812,9249,128.2,71,0
2025-11-17,2025-11-17,2025-11,Night,Returns,1817,1794,5815,122.8,101,0
2025-11-18,2025-11-17,2025-11,Day,Inbound,4724,4701,15116,135.9,58,0
2025-11-18,2025-11-17,2025-11,Night,Inbound,3952,3918,12648,136.4,31,0
2025-11-18,2025-11-17,2025-11,Day,Pick,4103,4083,13130,117.5,37,0
2025-11-18,2025-11-17,2025-11,Night,Pick,3075,3053,9839,98.9,36,0
2025-11-18,2025-11-17,2025-11,Day,Pack,5849,5849,18716,127.6,65,0
2025-11-18,2025-11-17,2025-11,Night,Pack,6272,6185,20072,164.8,53,0
2025-11-18,2025-11-17,2025-11,Day,Ship,5447,5437,17429,152.5,45,0
2025-11-18,2025-11-17,2025-11,Night,Ship,5157,5132,16502,163.1,57,0
2025-11-18,2025-11-17,2025-11,Day,Returns,2792,2724,8935,126.6,94,0
2025-11-18,2025-11-17,2025-11,Night,Returns,1668,1636,5336,105.4,64,0
2025-11-19,2025-11-17,2025-11,Day,Inbound,4510,4469,14432,156.4,50,0
2025-11-19,2025-11-17,2025-11,Night,Inbound,3817,3774,12213,142.3,81,0
2025-11-19,2025-11-17,2025-11,Day,Pick,5625,5602,18000,162.8,56,0
2025-11-19,2025-11-17,2025-11,Night,Pick,4073,4021,13033,142.5,50,0
2025-11-19,2025-11-17,2025-11,Day,Pack,7324,7318,23437,168.6,58,0
2025-11-19,2025-11-17,2025-11,Night,Pack,5622,5622,17991,149.4,61,0
2025-11-19,2025-11-17,2025-11,Day,Ship,3832,3797,12263,107.9,33,0
2025-11-19,2025-11-17,2025-11,Night,Ship,4630,4574,14817,133.3,45,0
2025-11-19,2025-11-17,2025-11,Day,Returns,2853,2808,9131,129.3,89,0
2025-11-19,2025-11-17,2025-11,Night,Returns,1572,1545,5029,100.9,46,0
2025-11-20,2025-11-17,2025-11,Day,Inbound,4667,4667,14935,151.9,53,0
2025-11-20,2025-11-17,2025-11,Night,Inbound,4073,4018,13034,144.3,66,0
2025-11-20,2025-11-17,2025-11,Day,Pick,3911,3881,12515,106.2,32,0
2025-11-20,2025-11-17,2025-11,Night,Pick,5235,5235,16751,161.3,52,0
2025-11-20,2025-11-17,2025-11,Day,Pack,5324,5312,17038,148.4,46,0
2025-11-20,2025-11-17,2025-11,Night,Pack,5246,5236,16787,122.2,43,0
2025-11-20,2025-11-17,2025-11,Day,Ship,4659,4625,14909,133.1,26,0
2025-11-20,2025-11-17,2025-11,Night,Ship,4578,4555,14651,147.2,37,0
2025-11-20,2025-11-17,2025-11,Day,Returns,3223,3170,10315,146.1,61,0
2025-11-20,2025-11-17,2025-11,Night,Returns,1901,1877,6082,101.7,55,0
2025-11-21,2025-11-17,2025-11,Day,Inbound,4436,4379,14195,142.5,43,0
2025-11-21,2025-11-17,2025-11,Night,Inbound,4230,4217,13535,156.8,30,0
2025-11-21,2025-11-17,2025-11,Day,Pick,5129,5083,16412,122.2,47,0
2025-11-21,2025-11-17,2025-11,Night,Pick,4026,4003,12883,117.5,40,0
2025-11-21,2025-11-17,2025-11,Day,Pack,7589,7589,24286,177.5,48,0
2025-11-21,2025-11-17,2025-11,Night,Pack,5911,5889,18914,152.5,63,0
2025-11-21,2025-11-17,2025-11,Day,Ship,4638,4614,14841,143.1,35,0
2025-11-21,2025-11-17,2025-11,Night,Ship,4370,4337,13985,136.0,41,0
2025-11-21,2025-11-17,2025-11,Day,Returns,3037,2994,9719,142.9,78,0
2025-11-21,2025-11-17,2025-11,Night,Returns,2697,2650,8630,149.1,138,0
2025-11-22,2025-11-17,2025-11,Day,Inbound,2659,2626,8509,77.9,19,0
2025-11-22,2025-11-17,2025-11,Night,Inbound,3671,3615,11748,124.7,36,0
2025-11-22,2025-11-17,2025-11,Day,Pick,4372,4353,13991,103.4,54,0
2025-11-22,2025-11-17,2025-11,Night,Pick,3758,3750,12027,114.9,25,0
2025-11-22,2025-11-17,2025-11,Day,Pack,5780,5774,18495,132.8,30,0
2025-11-22,2025-11-17,2025-11,Night,Pack,5117,5097,16375,133.4,42,0
2025-11-22,2025-11-17,2025-11,Day,Ship,4192,4153,13414,116.3,29,0
2025-11-22,2025-11-17,2025-11,Night,Ship,2598,2585,8314,89.2,27,0
2025-11-22,2025-11-17,2025-11,Day,Returns,2647,2599,8471,124.7,75,0
2025-11-22,2025-11-17,2025-11,Night,Returns,2082,2039,6663,129.6,80,0
2025-11-23,2025-11-17,2025-11,Day,Inbound,2781,2778,8898,85.0,20,0
2025-11-23,2025-11-17,2025-11,Night,Inbound,2566,2542,8210,91.1,28,0
2025-11-23,2025-11-17,2025-11,Day,Pick,4329,4329,13854,120.1,50,0
2025-11-23,2025-11-17,2025-11,Night,Pick,3995,3962,12783,117.2,36,0
2025-11-23,2025-11-17,2025-11,Day,Pack,4360,4357,13951,113.3,30,0
2025-11-23,2025-11-17,2025-11,Night,Pack,3995,3988,12784,102.8,32,0
2025-11-23,2025-11-17,2025-11,Day,Ship,4109,4057,13148,114.9,26,0
2025-11-23,2025-11-17,2025-11,Night,Ship,2863,2843,9162,102.6,26,0
2025-11-23,2025-11-17,2025-11,Day,Returns,3070,3006,9825,142.5,73,0
2025-11-23,2025-11-17,2025-11,Night,Returns,2472,2429,7910,149.3,143,0
2025-11-24,2025-11-24,2025-11,Day,Inbound,4516,4462,14452,174.4,55,0
2025-11-24,2025-11-24,2025-11,Night,Inbound,3521,3480,11268,126.8,56,0
2025-11-24,2025-11-24,2025-11,Day,Pick,4760,4731,15232,135.5,38,0
2025-11-24,2025-11-24,2025-11,Night,Pick,5350,5306,17120,144.5,55,0
2025-11-24,2025-11-24,2025-11,Day,Pack,4460,4434,14272,96.3,31,0
2025-11-24,2025-11-24,2025-11,Night,Pack,3964,3940,12684,93.9,34,0
2025-11-24,2025-11-24,2025-11,Day,Ship,4840,4765,15488,150.4,65,0
2025-11-24,2025-11-24,2025-11,Night,Ship,3695,3666,11825,111.0,36,0
2025-11-24,2025-11-24,2025-11,Day,Returns,2233,2184,7147,95.2,38,0
2025-11-24,2025-11-24,2025-11,Night,Returns,2282,2245,7303,175.7,112,0
2025-11-25,2025-11-24,2025-11,Day,Inbound,3280,3235,10495,124.9,36,0
2025-11-25,2025-11-24,2025-11,Night,Inbound,4984,4949,15950,170.5,60,0
2025-11-25,2025-11-24,2025-11,Day,Pick,5444,5444,17420,146.5,29,0
2025-11-25,2025-11-24,2025-11,Night,Pick,3923,3900,12554,117.2,34,0
2025-11-25,2025-11-24,2025-11,Day,Pack,8068,8023,25818,162.6,94,0
2025-11-25,2025-11-24,2025-11,Night,Pack,7273,7253,23273,176.6,78,0
2025-11-25,2025-11-24,2025-11,Day,Ship,5540,5460,17728,163.6,41,0
2025-11-25,2025-11-24,2025-11,Night,Ship,4858,4841,15546,151.2,40,0
2025-11-25,2025-11-24,2025-11,Day,Returns,3335,3258,10673,156.8,132,0
2025-11-25,2025-11-24,2025-11,Night,Returns,2103,2062,6729,143.0,99,0
2025-11-26,2025-11-24,2025-11,Day,Inbound,2756,2743,8819,92.9,30,0
2025-11-26,2025-11-24,2025-11,Night,Inbound,4300,4246,13759,152.1,28,0
2025-11-26,2025-11-24,2025-11,Day,Pick,4963,4928,15882,147.3,78,0
2025-11-26,2025-11-24,2025-11,Night,Pick,3977,3968,12726,117.8,16,0
2025-11-26,2025-11-24,2025-11,Day,Pack,6879,6837,22013,156.9,53,0
2025-11-26,2025-11-24,2025-11,Night,Pack,7171,7133,22948,175.4,48,0
2025-11-26,2025-11-24,2025-11,Day,Ship,3486,3454,11155,110.7,38,0
2025-11-26,2025-11-24,2025-11,Night,Ship,4840,4812,15488,164.3,34,0
2025-11-26,2025-11-24,2025-11,Day,Returns,3205,3135,10255,149.7,60,0
2025-11-26,2025-11-24,2025-11,Night,Returns,2129,2089,6814,119.4,129,0
2025-11-27,2025-11-24,2025-11,Day,Inbound,4856,4825,15539,176.9,54,0
2025-11-27,2025-11-24,2025-11,Night,Inbound,4499,4451,14398,172.8,43,0
2025-11-27,2025-11-24,2025-11,Day,Pick,6685,6642,21392,159.2,49,0
2025-11-27,2025-11-24,2025-11,Night,Pick,4181,4181,13380,112.4,25,0
2025-11-27,2025-11-24,2025-11,Day,Pack,5033,5011,16105,108.1,39,0
2025-11-27,2025-11-24,2025-11,Night,Pack,4221,4198,13507,107.0,40,0
2025-11-27,2025-11-24,2025-11,Day,Ship,6052,6007,19367,155.5,35,0
2025-11-27,2025-11-24,2025-11,Night,Ship,4902,4867,15687,153.2,55,0
2025-11-27,2025-11-24,2025-11,Day,Returns,1995,1945,6383,90.0,55,0
2025-11-27,2025-11-24,2025-11,Night,Returns,2224,2185,7118,146.8,56,0
2025-11-28,2025-11-24,2025-11,Day,Inbound,3105,3078,9937,99.2,47,0
2025-11-28,2025-11-24,2025-11,Night,Inbound,2557,2533,8181,97.8,34,0
2025-11-28,2025-11-24,2025-11,Day,Pick,4750,4715,15199,146.3,52,0
2025-11-28,2025-11-24,2025-11,Night,Pick,5110,5026,16353,140.6,49,0
2025-11-28,2025-11-24,2025-11,Day,Pack,8528,8445,27290,170.4,65,0
2025-11-28,2025-11-24,2025-11,Night,Pack,4023,4006,12873,108.5,26,0
2025-11-28,2025-11-24,2025-11,Day,Ship,4275,4274,13680,130.5,35,0
2025-11-28,2025-11-24,2025-11,Night,Ship,4382,4331,14023,143.1,35,0
2025-11-28,2025-11-24,2025-11,Day,Returns,2313,2268,7402,99.4,58,0
2025-11-28,2025-11-24,2025-11,Night,Returns,2701,2650,8642,154.0,70,0
2025-11-29,2025-11-24,2025-11,Day,Inbound,3912,3890,12518,142.2,56,0
2025-11-29,2025-11-24,2025-11,Night,Inbound,3674,3643,11757,138.2,37,0
2025-11-29,2025-11-24,2025-11,Day,Pick,5978,5978,19130,151.9,59,0
2025-11-29,2025-11-24,2025-11,Night,Pick,4184,4164,13389,121.3,37,0
2025-11-29,2025-11-24,2025-11,Day,Pack,6131,6089,19619,145.7,49,0
2025-11-29,2025-11-24,2025-11,Night,Pack,5011,4972,16034,129.9,43,0
2025-11-29,2025-11-24,2025-11,Day,Ship,3321,3306,10626,113.1,18,0
2025-11-29,2025-11-24,2025-11,Night,Ship,2537,2508,8119,97.0,20,0
2025-11-29,2025-11-24,2025-11,Day,Returns,1916,1884,6130,89.9,59,0
2025-11-29,2025-11-24,2025-11,Night,Returns,1869,1829,5980,131.6,102,0
2025-11-30,2025-11-24,2025-11,Day,Inbound,4140,4104,13248,137.4,36,0
2025-11-30,2025-11-24,2025-11,Night,Inbound,3462,3424,11079,121.4,31,0
2025-11-30,2025-11-24,2025-11,Day,Pick,3505,3478,11217,102.5,29,0
2025-11-30,2025-11-24,2025-11,Night,Pick,4990,4934,15969,134.2,55,0
2025-11-30,2025-11-24,2025-11,Day,Pack,6827,6827,21847,145.2,75,0
2025-11-30,2025-11-24,2025-11,Night,Pack,4152,4121,13288,116.5,34,0
2025-11-30,2025-11-24,2025-11,Day,Ship,4341,4334,13891,129.1,37,0
2025-11-30,2025-11-24,2025-11,Night,Ship,2157,2148,6901,82.7,21,0
2025-11-30,2025-11-24,2025-11,Day,Returns,3145,3094,10065,144.2,105,0
2025-11-30,2025-11-24,2025-11,Night,Returns,2276,2237,7284,144.5,165,0
2025-12-01,2025-12-01,2025-12,Day,Inbound,3091,3090,9891,107.7,45,0
2025-12-01,2025-12-01,2025-12,Night,Inbound,3993,3983,12778,153.3,53,0
2025-12-01,2025-12-01,2025-12,Day,Pick,5138,5103,16440,142.8,39,0
2025-12-01,2025-12-01,2025-12,Night,Pick,5835,5827,18671,164.6,86,0
2025-12-01,2025-12-01,2025-12,Day,Pack,5727,5694,18327,148.1,54,0
2025-12-01,2025-12-01,2025-12,Night,Pack,3590,3584,11488,99.2,37,0
2025-12-01,2025-12-01,2025-12,Day,Ship,3931,3905,12579,111.0,39,0
2025-12-01,2025-12-01,2025-12,Night,Ship,3480,3475,11136,123.1,36,0
2025-12-01,2025-12-01,2025-12,Day,Returns,2438,2376,7801,115.0,60,0
2025-12-01,2025-12-01,2025-12,Night,Returns,2743,2686,8779,146.2,142,0
2025-12-02,2025-12-01,2025-12,Day,Inbound,4929,4904,15772,178.7,27,0
2025-12-02,2025-12-01,2025-12,Night,Inbound,4513,4468,14443,178.2,46,0
2025-12-02,2025-12-01,2025-12,Day,Pick,4329,4329,13854,122.3,44,0
2025-12-02,2025-12-01,2025-12,Night,Pick,3687,3667,11798,105.1,39,0
2025-12-02,2025-12-01,2025-12,Day,Pack,4090,4053,13087,91.0,40,0
2025-12-02,2025-12-01,2025-12,Night,Pack,4328,4328,13851,117.0,34,0
2025-12-02,2025-12-01,2025-12,Day,Ship,5544,5504,17740,176.6,44,0
2025-12-02,2025-12-01,2025-12,Night,Ship,4592,4529,14695,156.7,33,0
2025-12-02,2025-12-01,2025-12,Day,Returns,2759,2730,8828,130.1,95,0
2025-12-02,2025-12-01,2025-12,Night,Returns,2972,2912,9512,177.0,138,0
2025-12-03,2025-12-01,2025-12,Day,Inbound,4218,4188,13496,142.4,67,0
2025-12-03,2025-12-01,2025-12,Night,Inbound,4714,4660,15085,165.2,39,0
2025-12-03,2025-12-01,2025-12,Day,Pick,4453,4422,14250,117.0,32,0
2025-12-03,2025-12-01,2025-12,Night,Pick,5623,5563,17993,174.2,81,0
2025-12-03,2025-12-01,2025-12,Day,Pack,4494,4468,14381,100.3,38,0
2025-12-03,2025-12-01,2025-12,Night,Pack,3106,3102,9940,90.8,24,0
2025-12-03,2025-12-01,2025-12,Day,Ship,3574,3533,11438,94.3,40,0
2025-12-03,2025-12-01,2025-12,Night,Ship,3875,3839,12401,111.4,25,0
2025-12-03,2025-12-01,2025-12,Day,Returns,2765,2703,8847,125.1,65,0
2025-12-03,2025-12-01,2025-12,Night,Returns,2303,2261,7369,138.9,84,0
2025-12-04,2025-12-01,2025-12,Day,Inbound,4395,4370,14063,143.3,38,0
2025-12-04,2025-12-01,2025-12,Night,Inbound,4756,4704,15220,172.3,70,0
2025-12-04,2025-12-01,2025-12,Day,Pick,4021,4021,12866,113.5,14,0
2025-12-04,2025-12-01,2025-12,Night,Pick,3035,3019,9711,95.5,28,0
2025-12-04,2025-12-01,2025-12,Day,Pack,6602,6545,21127,130.1,52,0
2025-12-04,2025-12-01,2025-12,Night,Pack,4866,4827,15570,127.7,22,0
2025-12-04,2025-12-01,2025-12,Day,Ship,4134,4082,13230,125.0,38,0
2025-12-04,2025-12-01,2025-12,Night,Ship,3395,3372,10863,106.8,37,0
2025-12-04,2025-12-01,2025-12,Day,Returns,2101,2066,6722,93.0,50,0
2025-12-04,2025-12-01,2025-12,Night,Returns,1536,1513,4916,97.2,80,0
2025-12-05,2025-12-01,2025-12,Day,Inbound,2631,2596,8419,95.0,41,0
2025-12-05,2025-12-01,2025-12,Night,Inbound,3973,3936,12715,168.6,43,0
2025-12-05,2025-12-01,2025-12,Day,Pick,5489,5455,17564,150.1,49,0
2025-12-05,2025-12-01,2025-12,Night,Pick,4928,4912,15768,147.2,49,0
2025-12-05,2025-12-01,2025-12,Day,Pack,7927,7902,25366,170.5,44,0
2025-12-05,2025-12-01,2025-12,Night,Pack,4493,4493,14378,106.0,31,0
2025-12-05,2025-12-01,2025-12,Day,Ship,5676,5642,18162,157.8,46,0
2025-12-05,2025-12-01,2025-12,Night,Ship,5990,5978,19167,171.0,59,0
2025-12-05,2025-12-01,2025-12,Day,Returns,3466,3406,11091,164.5,67,0
2025-12-05,2025-12-01,2025-12,Night,Returns,1901,1880,6083,120.1,63,0
2025-12-06,2025-12-01,2025-12,Day,Inbound,3374,3344,10798,116.7,39,0
2025-12-06,2025-12-01,2025-12,Night,Inbound,2307,2293,7382,89.2,18,0
2025-12-06,2025-12-01,2025-12,Day,Pick,4317,4291,13814,117.9,48,0
2025-12-06,2025-12-01,2025-12,Night,Pick,3233,3217,10345,94.4,43,0
2025-12-06,2025-12-01,2025-12,Day,Pack,5364,5364,17165,125.1,28,0
2025-12-06,2025-12-01,2025-12,Night,Pack,5576,5526,17843,125.1,52,0
2025-12-06,2025-12-01,2025-12,Day,Ship,4767,4728,15255,143.2,35,0
2025-12-06,2025-12-01,2025-12,Night,Ship,3976,3946,12724,128.7,34,0
2025-12-06,2025-12-01,2025-12,Day,Returns,2445,2392,7824,118.1,60,0
2025-12-06,2025-12-01,2025-12,Night,Returns,2033,1993,6507,128.4,91,0
2025-12-07,2025-12-01,2025-12,Day,Inbound,4014,4007,12844,142.6,55,0
2025-12-07,2025-12-01,2025-12,Night,Inbound,3012,2990,9640,107.4,40,0
2025-12-07,2025-12-01,2025-12,Day,Pick,2672,2671,8549,76.7,35,0
2025-12-07,2025-12-01,2025-12,Night,Pick,2700,2676,8640,78.3,14,0
2025-12-07,2025-12-01,2025-12,Day,Pack,3730,3700,11935,90.8,22,0
2025-12-07,2025-12-01,2025-12,Night,Pack,4945,4905,15825,136.9,46,0
2025-12-07,2025-12-01,2025-12,Day,Ship,2552,2537,8167,76.3,22,0
2025-12-07,2025-12-01,2025-12,Night,Ship,3900,3882,12479,126.3,34,0
2025-12-07,2025-12-01,2025-12,Day,Returns,3064,3025,9805,129.4,84,0
2025-12-07,2025-12-01,2025-12,Night,Returns,1655,1633,5295,109.6,68,0
2025-12-08,2025-12-08,2025-12,Day,Inbound,3371,3344,10786,110.6,35,0
2025-12-08,2025-12-08,2025-12,Night,Inbound,4294,4257,13741,153.7,48,0
2025-12-08,2025-12-08,2025-12,Day,Pick,5251,5219,16803,144.3,49,1
2025-12-08,2025-12-08,2025-12,Night,Pick,5032,4998,16104,171.8,51,0
2025-12-08,2025-12-08,2025-12,Day,Pack,4786,4781,15316,111.5,49,0
2025-12-08,2025-12-08,2025-12,Night,Pack,3985,3950,12753,99.5,28,0
2025-12-08,2025-12-08,2025-12,Day,Ship,4795,4775,15345,125.1,16,0
2025-12-08,2025-12-08,2025-12,Night,Ship,5434,5400,17388,156.9,35,0
2025-12-08,2025-12-08,2025-12,Day,Returns,2053,2010,6570,99.5,72,0
2025-12-08,2025-12-08,2025-12,Night,Returns,2535,2496,8113,172.4,93,0
2025-12-09,2025-12-08,2025-12,Day,Inbound,3477,3448,11125,115.9,34,0
2025-12-09,2025-12-08,2025-12,Night,Inbound,3749,3700,11997,130.3,26,0
2025-12-09,2025-12-08,2025-12,Day,Pick,2797,2791,8951,95.0,24,0
2025-12-09,2025-12-08,2025-12,Night,Pick,3777,3752,12087,112.3,23,0
2025-12-09,2025-12-08,2025-12,Day,Pack,4821,4805,15427,107.0,45,0
2025-12-09,2025-12-08,2025-12,Night,Pack,5751,5706,18404,170.2,27,0
2025-12-09,2025-12-08,2025-12,Day,Ship,5391,5319,17252,174.6,39,0
2025-12-09,2025-12-08,2025-12,Night,Ship,3001,3000,9602,99.5,34,0
2025-12-09,2025-12-08,2025-12,Day,Returns,2484,2445,7948,106.7,79,0
2025-12-09,2025-12-08,2025-12,Night,Returns,2573,2530,8233,160.2,151,0
2025-12-10,2025-12-08,2025-12,Day,Inbound,4856,4838,15540,161.4,54,0
2025-12-10,2025-12-08,2025-12,Night,Inbound,3467,3443,11093,125.1,43,0
2025-12-10,2025-12-08,2025-12,Day,Pick,4620,4589,14783,113.6,46,0
2025-12-10,2025-12-08,2025-12,Night,Pick,4845,4818,15503,138.9,41,0
2025-12-10,2025-12-08,2025-12,Day,Pack,6515,6497,20849,166.7,34,0
2025-12-10,2025-12-08,2025-12,Night,Pack,5009,4987,16029,132.5,24,0
2025-12-10,2025-12-08,2025-12,Day,Ship,2912,2894,9318,92.6,15,0
2025-12-10,2025-12-08,2025-12,Night,Ship,4132,4093,13223,136.7,40,0
2025-12-10,2025-12-08,2025-12,Day,Returns,3364,3297,10765,141.6,110,0
2025-12-10,2025-12-08,2025-12,Night,Returns,2031,1997,6498,133.7,65,0
2025-12-11,2025-12-08,2025-12,Day,Inbound,5058,5003,16184,172.5,39,0
2025-12-11,2025-12-08,2025-12,Night,Inbound,3424,3396,10956,123.6,39,0
2025-12-11,2025-12-08,2025-12,Day,Pick,4887,4871,15639,133.0,49,0
2025-12-11,2025-12-08,2025-12,Night,Pick,3596,3584,11508,93.5,36,0
2025-12-11,2025-12-08,2025-12,Day,Pack,6952,6952,22246,154.5,48,0
2025-12-11,2025-12-08,2025-12,Night,Pack,3943,3943,12617,92.8,35,0
2025-12-11,2025-12-08,2025-12,Day,Ship,5328,5277,17048,143.5,37,0
2025-12-11,2025-12-08,2025-12,Night,Ship,5268,5220,16856,168.6,50,0
2025-12-11,2025-12-08,2025-12,Day,Returns,2672,2630,8551,132.1,99,0
2025-12-11,2025-12-08,2025-12,Night,Returns,1865,1821,5967,114.6,67,0
2025-12-12,2025-12-08,2025-12,Day,Inbound,4885,4831,15632,161.1,53,0
2025-12-12,2025-12-08,2025-12,Night,Inbound,4294,4283,13742,158.0,73,0
2025-12-12,2025-12-08,2025-12,Day,Pick,5959,5941,19070,145.2,61,0
2025-12-12,2025-12-08,2025-12,Night,Pick,4655,4649,14896,135.9,38,0
2025-12-12,2025-12-08,2025-12,Day,Pack,4039,4039,12925,100.9,49,0
2025-12-12,2025-12-08,2025-12,Night,Pack,6789,6735,21726,163.3,45,0
2025-12-12,2025-12-08,2025-12,Day,Ship,4544,4522,14542,131.7,39,0
2025-12-12,2025-12-08,2025-12,Night,Ship,3504,3491,11214,113.3,29,0
2025-12-12,2025-12-08,2025-12,Day,Returns,3079,3027,9853,136.9,112,0
2025-12-12,2025-12-08,2025-12,Night,Returns,1863,1824,5961,124.8,101,0
2025-12-13,2025-12-08,2025-12,Day,Inbound,3061,3042,9794,105.2,45,0
2025-12-13,2025-12-08,2025-12,Night,Inbound,2449,2428,7837,89.5,35,0
2025-12-13,2025-12-08,2025-12,Day,Pick,2938,2938,9400,90.8,34,0
2025-12-13,2025-12-08,2025-12,Night,Pick,3248,3224,10395,104.9,21,0
2025-12-13,2025-12-08,2025-12,Day,Pack,4712,4695,15080,109.1,41,0
2025-12-13,2025-12-08,2025-12,Night,Pack,5276,5272,16882,145.6,61,0
2025-12-13,2025-12-08,2025-12,Day,Ship,3537,3527,11318,115.9,26,0
2025-12-13,2025-12-08,2025-12,Night,Ship,2691,2683,8610,94.9,24,0
2025-12-13,2025-12-08,2025-12,Day,Returns,2111,2071,6756,104.4,66,0
2025-12-13,2025-12-08,2025-12,Night,Returns,1476,1453,4723,113.0,40,0
2025-12-14,2025-12-08,2025-12,Day,Inbound,4262,4247,13640,141.2,33,0
2025-12-14,2025-12-08,2025-12,Night,Inbound,4012,3969,12838,142.4,40,0
2025-12-14,2025-12-08,2025-12,Day,Pick,3043,3001,9739,84.4,24,0
2025-12-14,2025-12-08,2025-12,Night,Pick,4638,4620,14842,127.9,34,0
2025-12-14,2025-12-08,2025-12,Day,Pack,4903,4898,15690,102.1,46,0
2025-12-14,2025-12-08,2025-12,Night,Pack,4837,4783,15479,137.5,41,0
2025-12-14,2025-12-08,2025-12,Day,Ship,3360,3323,10751,102.4,26,0
2025-12-14,2025-12-08,2025-12,Night,Ship,4103,4094,13129,139.2,36,0
2025-12-14,2025-12-08,2025-12,Day,Returns,1858,1826,5944,79.7,52,0
2025-12-14,2025-12-08,2025-12,Night,Returns,1348,1324,4313,82.4,92,0
2025-12-15,2025-12-15,2025-12,Day,Inbound,4281,4224,13699,144.7,51,0
2025-12-15,2025-12-15,2025-12,Night,Inbound,3961,3931,12674,153.9,53,0
2025-12-15,2025-12-15,2025-12,Day,Pick,5786,5729,18515,159.9,80,0
2025-12-15,2025-12-15,2025-12,Night,Pick,3853,3817,12331,112.2,36,0
2025-12-15,2025-12-15,2025-12,Day,Pack,4911,4895,15716,112.4,43,0
2025-12-15,2025-12-15,2025-12,Night,Pack,4111,4096,13155,103.8,33,0
2025-12-15,2025-12-15,2025-12,Day,Ship,3354,3338,10732,98.0,26,0
2025-12-15,2025-12-15,2025-12,Night,Ship,4925,4856,15759,163.7,27,0
2025-12-15,2025-12-15,2025-12,Day,Returns,3472,3408,11112,169.3,128,0
2025-12-15,2025-12-15,2025-12,Night,Returns,2522,2497,8070,151.4,133,0
